conv_id,turn_id,sentence1,sentence2,label
60.8,58,"A (jmft2): TJ-, rebooted with new /etc/hosts file, no good. things like sudo and getent still freeze after disconnecting from a network B (TJ-): jmft2: really!? B (TJ-): jmft2: hmmm, let me see if I can take the container offline and cause that A (jmft2): TJ-, I have to head off now but will be back in a few hours, sorry B (TJ-): jmft2: OK :)","A (jmft2): TJ-, I have to head off now but will be back in a few hours, sorry",0
20.259,8,"B (nibbler): maverick__, ah, vfat then, i assume.... A (maverick__): nibbler: yea..this is happening only in xfce..didnt use to happen in gnome...dunno why A (maverick__): nibbler: sudo mount -o remount,rw /dev/sdb1...mount: /media/sdb1 not mounted already, or bad option B (nibbler): maverick__, point it to the mountpoint, not the the device A (maverick__): nibbler: ok A (maverick__): nibbler: still the same B (nibbler): maverick__, check dmesg?","B (nibbler): maverick__, point it to the mountpoint, not the the device",1
72.2,55,"B (ioria): wtfman,   can you paste ls -Rld /home/<user> A (wtfman): ioria: drwxr-xr-x 22 blake blake 4096 Oct 18 13:10 /home/blake B (ioria): wtfman,   can you paste ls -Rld /home/<user> /<device> A (wtfman): ioria: what is /<device> A (wtfman): oh sec A (wtfman): ioria: wait, what do you want for /<device> A (wtfman): drwxr-xr-x 22 blake blake 4096 Oct 18 13:10 /home/blake",A (wtfman): ioria: what is /<device>,1
22.501,9,"A (Kobaz): mmm A (Kobaz): nacc: authentication timed out A (Kobaz): yeah i was wondering where the logging goes B (nacc): Kobaz: ah, interesting B (nacc): Kobaz: i think n-m logs to syslog by default A (Kobaz): password is correct.... all other devices can connect just fine B (nacc): Kobaz: other devices also using ubuntu?","B (nacc): Kobaz: ah, interesting",0
37.41,7,"B (bekks): CUPS, not CPUS - ok :) B (bekks): larebeck: Why do you need a newer one, particularly? A (larebeck): the one in the software center is 1.7.2 ish, bekks  the latest is 2.0.2 B (bekks): larebeck: Why do you need a newer one, particularly? A (larebeck): bekks, I have a Lexmark Previal Pro705 that isn't working B (bekks): larebeck: And is it working with the newer one? A (larebeck): bekks, that is why I'm trying to install the latest CUPS","B (bekks): larebeck: Why do you need a newer one, particularly?",1
79.1,66,"B (whoever): lvleph: so remove the guest ok, guest only entries for eadh share ,  and add a list of users , that will allow  the user acces to the directory A (lvleph): I don't have guest in global whoever A (lvleph): I want guest in each share though whoever B (whoever): lvleph: but you have guest account = root A (lvleph): without the guest I will have to use credentials whoever A (lvleph): doesn't guest account = root assign ownership for the guests? B (whoever): OvermindDL1: you have it set wrong , hold on, ill get you the correct settings",B (whoever): lvleph: but you have guest account = root,1
33.37,16,"A (cooper|laptop): yes B (alpha255): cooper|laptop,    what version of the live cd? A (cooper|laptop): alpha255: it's the amd64 desktop installer for maverick on the website A (cooper|laptop): whether i choose try without installing or install, it takes me to that shell. B (alpha255): how new is the laptop? B (alpha255): and what brand? A (cooper|laptop): alpha255: it's not a laptop","A (cooper|laptop): whether i choose try without installing or install, it takes me to that shell.",0
92.2,33,"B (jrib): rabbi1: pastebin your /etc/apt/sources.list* A (rabbi1): jrib: http://pastebin.ubuntu.com/969477/  ----- sources.list B (jrib): rabbi1: run <unconvertable> sudo apt-get update <unconvertable> any errors? A (rabbi1): jrib: http://pastebin.ubuntu.com/969478/ ------ sources.list.save B (jrib): rabbi1: B (jrib): rabbi1: wait, why sources.list.save?  And not sources.list? B (jrib): rabbi1: never mind, I got confused.  I see you pasted both now",A (rabbi1): jrib: http://pastebin.ubuntu.com/969478/ ------ sources.list.save,1
79.1,0,"A (lvleph): when trying to mount my samba share using mount -t cifs -o guest,rw //192.168.1.197/Media /media/MINIX I get mount error(13): Permission denied on one computer while on another computer it works fine. A (lvleph): The difference between the two comps is one is running 13.04 (the one that fails) and the other is running 12.04 A (lvleph): I guess I will repeat my question  when trying to mount my samba share using mount -t cifs -o guest,rw //192.168.1.197/Media /media/MINIX I get mount error(13): Permission denied on one computer while on another computer it works fine. The difference between the two comps is one is running 13.04 (the one that fails) and the other is running 12.04 B (whoever): lvleph: is this in fstab or  you are manualy tring","A (lvleph): when trying to mount my samba share using mount -t cifs -o guest,rw //192.168.1.197/Media /media/MINIX I get mount error(13): Permission denied on one computer while on another computer it works fine.",0
31.3,8,"B (xtknight): xenex, how exactly would you like to use the input from your microphone? A (xenex): xtknight: i'm trying to make it work on ventrilo but then I don't think ubuntu is even detecting my microphone B (xtknight): xenex, as long as you plug it into the microphone(line in) it should A (xenex): xtknight: I have 2 plugs, front hub and the mic plug in the back. i currently have it in the back and its not working B (xtknight): xenex, well the back is the most reliable B (xtknight): xenex, maybe you need to adjust some switches in the mixer B (xtknight): xenex, gnome-volume-control","A (xenex): xtknight: I have 2 plugs, front hub and the mic plug in the back. i currently have it in the back and its not working",0
39.9,34,"A (DefunctProcess): DracNoc, shouldnt there be a popup asking me what the key is on my laptop? i get no such popup could that be the source? B (DracNoc): DefunctProcess: you should be asked about a PIN... A (DefunctProcess): DracNoc, guess what, connecting from phone to laptop worked insteadof laptop to phone... A (DefunctProcess): DracNoc, thanks for your help B (DracNoc): DefunctProcess: it's now working?! A (DefunctProcess): DracNoc, yes B (DracNoc): DefuntParty: *cracks open a beer*","A (DefunctProcess): DracNoc, thanks for your help",0
96.1,6,"B (stdin): yes A (gvsa123): stdin: there is only my name on the manage groups... they don't have an entry B (stdin): make sure you're in admin mode A (gvsa123): stdin: you mean that i belong to the admin group? B (stdin): gvsa123: no, so you can edit the groups, you need to add their group to your list of groups A (gvsa123): stdin: hmmm... let me absorb that a sec :) A (gvsa123): stdin: i should make myself part of their group? but they don't have a group... their main group is me basically... but their names arent' ticked in mange groups",A (gvsa123): stdin: you mean that i belong to the admin group?,1
79.1,21,"A (lvleph): like I said I have hacked the hell out of this android device whoever B (whoever): lvleph: so it is still running a verient of andoid A (lvleph): yes whoever but this is not relevant to my question A (lvleph): If you would like to read more about what I have done I can give you a link to the writeup whoever B (whoever): lvleph: ok, post it A (lvleph): whoever, http://minixforums.com/threads/how-to-linux-optware-ssh-samba-transmission-flexget.2825/#post-23301 B (whoever): lvleph: i assume you can ping it correct ?",A (lvleph): If you would like to read more about what I have done I can give you a link to the writeup whoever,0
79.1,15,"A (lvleph): whoever, I have hacked the hell out of this android device and now it is a media server B (whoever): lvleph: why not just hook up your usb cable aand transfer files A (lvleph): lol A (lvleph): whoever, it is not a phone B (whoever): lvleph: there is a samba share app in the play that will make this a lot easier for you A (lvleph): whoever, there is no app running this is full samba A (lvleph): like I said I have hacked the hell out of this android device whoever","A (lvleph): whoever, it is not a phone",1
65.1,22,"A (rdz): darkvertex, adding the line your proposed has the effect, that now xrandr shows all the modes that were previously only listed by nvidia-settings. the original problem, that some desired modes are not part of this list is still there A (rdz): darkvertex, and i still cannot use xrandr to switch modes. when i try xrandr -s 2 (or whatever mode id) i get: Failed to change the screen configuration! A (rdz): darkvertex, actually i don't necessarily need xrandr to be able to switch modes, since i can use nvidia-settings.. but i need also 1024x768 as a mode B (darkvertex): <unconvertable> rdz: <unconvertable> xrandr -s 2? well. how about when you use System->Preferences->Screen Resolution? does it work? A (rdz): darkvertex, no.. it lists the same list of modes, but when i change resolution. it just asks me, whether i want to keep the new resolution, but doesn't actually change it A (rdz): darkvertex, i believe, that nvidia-settings and the 'generic' utilities are interefering.. they don't seem to work at thesame level.. nvidia-settings seems to be stronger.. B (darkvertex): <unconvertable> rdz: that's strange ... let me check my xorg.conf on my other box",B (darkvertex): <unconvertable> rdz: <unconvertable> xrandr -s 2? well. how about when you use System->Preferences->Screen Resolution? does it work?,0
33.37,31,"A (cooper|laptop): alpha255: i just realized that the sata 6g has a separate option from the sata ii controller in the bios settings.. lemme look and see if this changes anything B (alpha255): cooper|laptop, yes, the bios would be next to look at A (cooper|laptop): alpha255: it was set to IDE. I didn't see it before.. for some reason they decided to put it in the advanced settings/onboard devices/jmicron controller :p A (cooper|laptop): alpha255: thanks for your help; it's working now B (alpha255): cooper|laptop, NICE :)",A (cooper|laptop): alpha255: thanks for your help; it's working now,0
94.1,34,"B (coz_): mikubuntu,  ooo  delete that folder and package and download it again if it fails B (coz_): mikubuntu,   yep just right click and Extract here B (coz_): mikubuntu,  then open a terminal   cd  Desktop  then   cd  celtx B (coz_): mikubuntu,   then type  ./celtx & disown A (mikubuntu): coz_: it opened another box and seems to show a path mikubuntu>desktop>________________ like i'm sposed to put a location in there B (coz_): mikubuntu,  wait   you extracted the package.... opened a terminal...cd  Desktop...then    cd celtx.... then typed   ./celtx & disown  ...yes? A (mikubuntu): coz_: i don't know if it ever extracted","B (coz_): mikubuntu,   then type  ./celtx & disown",0
60.6,40,"A (Mean_Admin): yep A (Mean_Admin): debugnet: I'm assuming there are so many errors, it just keeps splitting, trying to find some useful peice of data to copy A (Mean_Admin): debugnet: in a previous log from a previous try, the log indicates the position of data being read A (Mean_Admin): debugnet: it's all either skipped or ""no data from this extent was copied succesfully"" A (Mean_Admin): debugnet: basically, it seems to me .. it tried to read, saw errors, skipped ahead, more errors skipped ahead and so on B (debugnet): Mean_Admin: strange, maybe that version requires you to specify a starting offset/byte location? B (debugnet): Mean_Admin: ...or size/length of the data that you are trying to copy?","A (Mean_Admin): debugnet: it's all either skipped or ""no data from this extent was copied succesfully""",0
92.2,75,"B (jrib): rabbi1: sudo apt-get install texlive-base A (rabbi1): jrib: is chrome messing up something ? B (jrib): rabbi1: no, this is probably a bug in the .postinst script B (jrib): rabbi1: it's actually been updated in the current version A (rabbi1): jrib: seeting up texlive-libraries ,... hoping for some good news A (rabbi1): jrib: yeah, done. looks like no errors B (jrib): rabbi1: you can try <unconvertable> dpkg --configure -a <unconvertable> again now but it should be ok",B (jrib): rabbi1: it's actually been updated in the current version,0
20.259,12,"A (maverick__): nibbler: ok A (maverick__): nibbler: still the same B (nibbler): maverick__, check dmesg? A (maverick__): nibbler: how can i do that? B (nibbler): maverick__, execute dmesg, then look for lines regarding mounts, fs, blockdevices B (nibbler): maverick__, lowest lines are most recent A (maverick__): nibbler: http://paste.ubuntu.com/357109/",A (maverick__): nibbler: how can i do that?,1
92.2,25,"A (rabbi1): jrib: yeah, done B (jrib): rabbi1: run: sudo dpkg --configure -a A (rabbi1): jrib: yeah, ""Errors were encountered ---- tex-common itrans-fonts texlive-binaries B (jrib): rabbi1: you need to pastebin the entire output (there should be a lot of it) A (rabbi1): jrib: http://pastebin.ubuntu.com/969462/   that's the max i could get, missing some lines from top B (jrib): rabbi1: dpkg -l texlive-base A (rabbi1): jrib: no packages found matching texlive-base",B (jrib): rabbi1: you need to pastebin the entire output (there should be a lot of it),0
20.334,2,"A (shoutpc): i just installed proftpd and am trying to find the conf file ... i dont think installed it ... what can i do ? A (shoutpc): i just installed proftpd and am trying to find the conf file ... i dont think installed it ... what can i do ? B (drt33838): shoutpc: /etc/proftpd/proftpd.conf   ?? A (shoutpc): drt33838, there is no conf file ... i didnt see one B (drt33838): shoutpc: i dunno, try reinstall?  sudo apt-get install --reinstall proftpd B (drt33838): shoutpc: at least i just installed it and its there",B (drt33838): shoutpc: /etc/proftpd/proftpd.conf   ??,0
79.1,54,"A (lvleph): whoever, http://pastebin.com/Pi6Gb19L A (lvleph): that isn't what I meant whoever any I pasted the actual smb.conf B (whoever): lvleph:  can you post your entire conf  i think i see  a problem A (lvleph): whoever, that is the entire conf B (whoever): lvleph: do you want to allow annymouse A (lvleph): yes B (whoever): thats a problem","A (lvleph): whoever, that is the entire conf",1
21.567,3,"A (firecraft): i just got the ubuntu cds delivered but having a major issue w/ all of the 5 PC cds.. those are compatible w/ x86 PC Intel however when i reboot to live cds none of those work, also when i go to my rom drive properties i see 0 bytes used & 0 bytes free which is quite a conflicting message. B (h3sp4wn): firecraft: How many computers have you tested it on ? A (firecraft): h3sp4wn just one so far but the rom works fine w/ all the other cds/dvds B (h3sp4wn): firecraft: What do you mean all the other ones ? You mean the ubuntu dvd ? B (h3sp4wn): firecraft: cd's from breezy do they work ? A (firecraft): h3sp4wn i meant all the other cds like xp pro and rest of the software in collection. A (firecraft): h3sp4wn breezy ?",B (h3sp4wn): firecraft: What do you mean all the other ones ? You mean the ubuntu dvd ?,1
21.567,5,A (firecraft): h3sp4wn just one so far but the rom works fine w/ all the other cds/dvds B (h3sp4wn): firecraft: What do you mean all the other ones ? You mean the ubuntu dvd ? B (h3sp4wn): firecraft: cd's from breezy do they work ? A (firecraft): h3sp4wn i meant all the other cds like xp pro and rest of the software in collection. A (firecraft): h3sp4wn breezy ? B (h3sp4wn): firecraft: The previous ubuntu release A (firecraft): h3sp4wn this is my first try at ubuntu v5.10 for PCs.. i was quite enthusiastic to try them out but slightly disappointed since they are not working as i expected.,A (firecraft): h3sp4wn i meant all the other cds like xp pro and rest of the software in collection.,1
73.3,38,"A (silidan): ikonia yep same valie B (ikonia): silidan: ok - so from a system point of view, you have enough shared memory set B (ikonia): silidan: therefore I would suggest checking the application, as the other people in those threads suggest B (ikonia): silidan: from a pure OS point, you have enough ram B (ikonia): silidan: ahhh interesting, just found something B (ikonia): silidan: what is your shmmni set to A (silidan): 4096","B (ikonia): silidan: from a pure OS point, you have enough ram",0
47.2,6,"B (kostkon): foul_owl, eh, check you running processes. otherwise it could be a pulse or a alsa problem/bug A (foul_owl): kostkon: interesting. totem or mplayer are not running, but it looks like pulseaudio is saying that two copies of totem are currently using sound. except it only shows the icon, and the name is "" 0x0008 0x0011 0x0001"" B (kostkon): foul_owl, try: killall totem A (foul_owl): kostkon: no process found. same for mplayer and gmplayer A (foul_owl): kostkon: let me send you a screen shot B (kostkon): foul_owl, ok A (foul_owl): kostkon: http://img197.imageshack.us/img197/2120/pulse2.png",A (foul_owl): kostkon: no process found. same for mplayer and gmplayer,0
101.1,87,"B (user4212): Zenom: now lets remove ppa leftovers A (Zenom): Ok one more question A (Zenom): my GPU workes now or not? B (user4212): Zenom: it does A (Zenom): Fantastic A (Zenom): Well, which ppa should be removed? B (user4212): Zenom: first lets make sure nothing uses it.",B (user4212): Zenom: it does,0
72.2,9,"A (wtfman): sec* A (wtfman): installed it, still not working B (ioria): wtfman,  try a reboot A (wtfman): ioria: no dice A (wtfman): just rebooted B (ioria): wtfman,  are we talking about a usb pen , right ? A (wtfman): ioria: yep",A (wtfman): ioria: no dice,0
83.1,44,"A (Getattrovskaya): no A (Getattrovskaya): oh B (ikonia): Getattrovskaya: then it mounted read/write sucessfully A (Getattrovskaya): a file named test was created in the formerly unwritable folder B (ikonia): you can now access it on /mnt A (Getattrovskaya): ikonia, the folder is still not writable B (ikonia): Getattrovskaya: in /mnt",A (Getattrovskaya): a file named test was created in the formerly unwritable folder,1
92.1,90,A (mohanohi): Slydder : http://pastebin.com/NSvJHBs0 B (Slydder): mohanohi: do a dpkg --purge desktop-file-utils A (mohanohi): Slydder : http://pastebin.com/KK1nbyeY B (Slydder): mohanohi: tough one A (mohanohi): Slydder : :(,B (Slydder): mohanohi: tough one,0
50.9,45,"B (sethk): warpzero, so (as root) try    apt-get install --reinstall ubuntu-desktop    (if you haven't already tried this) A (warpzero): sethk, i haven't, i will B (sethk): warpzero, the .gnome* directories are created very early in startup, so something fairly basic is missing. B (sethk): warpzero, try, there is a chance it will fix it.   not certain by any means, but worth trying. A (warpzero): sethk, yeah its running B (sethk): warpzero, ok. A (warpzero): sethk, hmm its downloading packages i'm not sure if they should've been cached by install","B (sethk): warpzero, try, there is a chance it will fix it.   not certain by any means, but worth trying.",0
73.3,30,B (ikonia): silidan: how are you verying that setting is active A (silidan): ikonia: sysctl kernel.shmmax returned it B (ikonia): silidan: check it in proc A (silidan): ikonia: do you have the correct path? B (ikonia): hang on B (ikonia): /proc/sys/kernel/shmmax B (ikonia): it should match,A (silidan): ikonia: do you have the correct path?,0
70.2,28,"B (gmzlj): exact message A (tanath): gmzlj, keeps giving the usage syntax A (tanath): gmzlj, trying to follow it, but nothing is working B (gmzlj): exact error A (tanath): gmzlj, try 'gsettings hoobajoo' and you'll see it A (tanath): for isntance B (gmzlj): tanath: but thats not remotely valid",B (gmzlj): exact error,1
75.2,63,"B (yagoo): evfool, ""Update CPU code"" ""Improve DDR compatibility"" B (yagoo): evfool, http://www.gigabyte.com/products/product-page.aspx?pid=3928#bios (assuming u have rev 1) A (evfool): yagoo: it's 64bit B (yagoo): evfool, i know its 64bit.. but there's a bios update.. also the um linux kernel may work better at 32-bit with ur processor at the moment.. it's also why i mention #kernel.. A (evfool): yagoo: just downloading the 32bit to see whether that helps B (yagoo): evfool, btw the processor's full model is what? B (yagoo): evfool, because there's an update to the CPU code in the bios","B (yagoo): evfool, i know its 64bit.. but there's a bios update.. also the um linux kernel may work better at 32-bit with ur processor at the moment.. it's also why i mention #kernel..",1
72.2,47,"A (wtfman): ioria: is it somehow owned by root? B (ioria): wtfman,   no A (wtfman): ioria: i just put the wrong passphrase in to test it and when i do that it doesn't even mount A (wtfman): so i'm def using the correct passphrase B (ioria): wtfman,   that's normal A (wtfman): i mean, this makes LUKS 100% unusable for me. encryption is useless if it results in data loss. A (wtfman): this is horrible =[",A (wtfman): so i'm def using the correct passphrase,0
56.1,40,"A (juanvalde): PokerFacePenguin: that's odd, it didn't retain my setting A (juanvalde): PokerFacePenguin: it keeps on saying default gateway invalid B (PokerFacePenguin): juanvalde: just set the pool on the router for like 10 addresses (ie. 192.168.1.100-109) and set the computer to 192.168.1.105 B (PokerFacePenguin): juanvalde: they can be the same address A (juanvalde): PokerFacePenguin: that's kind of funny, that's EXACTLY how I have it! B (PokerFacePenguin): juanvalde: your neighbors house number is not the same as yours...the postman gets confused and so does your router B (PokerFacePenguin): juanvalde: so set the pool for like 10 addresses and use one from that pool on the puter",B (PokerFacePenguin): juanvalde: they can be the same address,1
47.2,33,"A (foul_owl): kostkon: that did it! cpu usage back down to almost nothing A (foul_owl): kostkon: thanks alot! B (kostkon): foul_owl, hope it stays that way. but try this. use your multimedia apps for a while B (kostkon): foul_owl, especially totem and see if you'll get zombie audio streams again A (foul_owl): kostkon: will do. if i get them, do you think its a bug in pulse or totem? B (kostkon): foul_owl, yeah, it could be B (kostkon): foul_owl, one thing you could do, if this hapens again, is to delete your .pulse folder","B (kostkon): foul_owl, especially totem and see if you'll get zombie audio streams again",0
75.2,51,"B (yagoo): evfool, yikes B (yagoo): evfool, btw.. what pc model is this? A (evfool): yagoo: it's not a brandname, but a custom one  assemb led from selected parts A (evfool): yagoo: components B (yagoo): evfool, what's the motherboard? A (evfool): yagoo: GigaByte a75m-ud2h A (evfool): yagoo: http://www.gigabyte.com/products/product-page.aspx?pid=3928#ov",A (evfool): yagoo: components,0
64.1,29,"A (douye): r2d2: it was mplayer -aid 0 /home/douye/Bureaublad/BSVCD.BIN    and it will work :) A (douye): r2d2: now time to watch the movie! :P B (r2d2): ;) B (r2d2): douye,  wish someone would pay attention to my problem :( A (douye): r2d2: which is ? B (r2d2): screen res A (douye): r2d2: where ? in just ubuntu or starting up ?","B (r2d2): douye,  wish someone would pay attention to my problem :(",1
46.3,22,A (kitsuneofdoom): gerro: do you think the oss drivers are causing the problems and the ati ones won't? A (kitsuneofdoom): gerro: http://pastebin.com/d1b662bfe B (gerro): kitsuneofdoom: what do you mean oss? B (gerro): kitsuneofdoom: oss refers to open sound system which most use alsa now but oss for debugging and emulation purposes A (kitsuneofdoom): gerro: Open Source Software? A (kitsuneofdoom): gerro: I'm using the free drivers. B (gerro): kitsuneofdoom: is yours one of those that can get direct rendering going?,B (gerro): kitsuneofdoom: oss refers to open sound system which most use alsa now but oss for debugging and emulation purposes,1
62.5,31,B (artois): wellll B (artois): I'd say it's because RHEL is primarily focused on enterprise/server/business B (artois): and Fedora doesn't really have their own money B (artois): whereas Ubuntu/Canonical is focused on ordinary folk B (artois): and has their own money A (john--_): yeah i suppose thats true B (artois): and more than that,B (artois): whereas Ubuntu/Canonical is focused on ordinary folk,0
92.2,90,"B (jrib): rabbi1: that's up to you :) A (rabbi1): jrib: but, still this font sucks..... A (rabbi1): jrib: following the font --unset procedure will do ? A (rabbi1): jrib: anyway thanks :) have a nice day.... will try out B (jrib): rabbi1: no problem, have a nice day",A (rabbi1): jrib: anyway thanks :) have a nice day.... will try out,0
62.5,24,"B (artois): I'm saying if you went ahead and went with Ubuntu because it's pretty B (artois): you should not then have that much problem converting to it entirely A (john--_): since my workstation is really just a place to run ssh and chrome and firefox B (artois): as you can just map your existing rpm knowledge to dpkg/apt A (john--_): i think i came to the realization if im using a mac, its definitely not RHEL, so ubuntu is also not RHEL but its fine A (john--_): i wonder what led to ubuntu having the more polished look, and nobody taking the time to do that with fedora. with the thousands of people involved its weird it wasnt done B (artois): yeah legacy is about the only reason to use RHEL et al.",B (artois): as you can just map your existing rpm knowledge to dpkg/apt,1
22.260,19,"B (LinuxPhreak): noobie1: you choose wireless tab and you should see wireless networks. If you don't you need to configure your wireless card, by using ndiswrapper B (LinuxPhreak): pardon my language if I used configure wrong A (noobie1): LinuxPhreak: I have another problem...similar let's say. but this one bothered me even when I was able to choose a wireless connection. Anyway, should there be a PPPoE connection among all the wireless connections, if I created one earlier? B (LinuxPhreak): noobie1: I may be wrong but I believe PPP is for Dialup. Not needed for wireless on broadband networks A (noobie1): LinuxPhreak: because at home, to connect to my provider, I have to first connect to the router (which I was able to do before the phreakin icon disappeared), and then dial the PPPoE/DSL connection. I did manage to set up the DSL connection, but I couldn't find anywhere to choose it, to connect to it... :/ B (LinuxPhreak): noobie1: I use broadband and never had such issues. It may be DSL requirement",B (LinuxPhreak): noobie1: I may be wrong but I believe PPP is for Dialup. Not needed for wireless on broadband networks,1
9.4046,3,"A (amgad): hello people B (tiglionabbit): hello amgad A (amgad): tiglionabbit:??? B (tiglionabbit): amgad: uh, I have very little knowledge of what your question means.  I'm googling A (amgad): thanks man.. B (tiglionabbit): amgad: does it work with gnome-pilot? A (amgad): yes","B (tiglionabbit): amgad: uh, I have very little knowledge of what your question means.  I'm googling",1
65.1,0,"A (rdz): hi all. i need some help with nvidia-settings. it doesn't list the desired resolution for the primary screen, and therefor i cannot set it B (darkvertex): <unconvertable> rdz: what type of card do you have? A (rdz): darkvertex,  nVidia Corporation Quadro NVS 140M A (rdz): darkvertex, my actual question is: where does it get the available resolutions from? and if possible, can i edit that list manually?","A (rdz): hi all. i need some help with nvidia-settings. it doesn't list the desired resolution for the primary screen, and therefor i cannot set it",0
83.1,81,"B (ikonia): Getattrovskaya: are you %100 sure you're not moving them by mistake ? B (ikonia): Getattrovskaya: and you're copying them into /mnt A (Getattrovskaya): ikonia, I just tried the terminal way to copy, and it worked A (Getattrovskaya): I hope I can make use of the copied files-folders, too A (Getattrovskaya): ikonia, thank you very much, it seems to be fixed as of now","A (Getattrovskaya): I hope I can make use of the copied files-folders, too",0
