conv_id,turn_id,sentence1,sentence2,label
93.1,11,"A (bleu_): fadein: ubuntu B (fadein): bleu_: depends on which flavor you installed A (bleu_): fadein: ubuntu 10.10 B (fadein): bleu_: can you log in using one of the other profiles? B (fadein): bleu_: such as failsafe? A (bleu_): fadein: im rather new to linux so i don know how to do much A (bleu_): fadein: how to i get to fail safe login? B (fadein): bleu_: at the bottom of the login screen should be a drop-down that says something like ""Ubuntu Desktop Editon"" B (fadein): bleu_: click it, and go into ""Recovery Console"" B (fadein): bleu_: then tell me if that worked A (bleu_): fadein: will do brb",A (bleu_): fadein: im rather new to linux so i don know how to do much,1
101.1,11,"B (user4212): r9 280 with radeon here. A (Zenom): Yes I can boot but I have display problem now A (Zenom): I wanted to use my GPU but faced with new problem :d B (user4212): what ""glxinfo | renderer "" say? B (user4212): Zenom: its not dualgpu, is it? A (Zenom): https://ghostbin.com/paste/hb9wq B (user4212): I have no experience with optimus/amd switchable A (Zenom): No it's desktop with just one graphic card B (user4212): Zenom: doh!  ""glxinfo|grep renderer"" A (Zenom): Radeon HD5450 B (user4212): Zenom: OpenGL renderer string?",A (Zenom): https://ghostbin.com/paste/hb9wq,0
92.2,34,"A (rabbi1): jrib: no packages found matching texlive-base B (jrib): rabbi1: pastebin your /etc/apt/sources.list* A (rabbi1): jrib: http://pastebin.ubuntu.com/969477/  ----- sources.list B (jrib): rabbi1: run <unconvertable> sudo apt-get update <unconvertable> any errors? A (rabbi1): jrib: http://pastebin.ubuntu.com/969478/ ------ sources.list.save B (jrib): rabbi1: B (jrib): rabbi1: wait, why sources.list.save?  And not sources.list? B (jrib): rabbi1: never mind, I got confused.  I see you pasted both now A (rabbi1): jrib: had both, so thought both and sent B (jrib): rabbi1: he joys of having a small terminal window ;) B (jrib): the",B (jrib): rabbi1:,1
7.14307,4,"A (totallyserious): https://gist.github.com/vincentwhales/72f565e6e4c85cf70f1d17e813d9c9c6 hey guys, anyone here know why I have a mysterious process that is taking up all my CPU? B (jdfish): totallyserious: <unconvertable> # lsof -p 3423 | grep cwd <unconvertable> B (jdfish): totallyserious: see what that turns up. that gives you the current working directory of a process B (jdfish): the number there is the PID A (totallyserious): jdfish I see something like this xvglcnngr 21144 root  cwd    DIR    8,0     4096     2 / A (totallyserious): I see it's / B (jdfish): totallyserious: yeah, hmmmmm","A (totallyserious): jdfish I see something like this xvglcnngr 21144 root  cwd    DIR    8,0     4096     2 /",0
55.7,6,"B (kostkon): Vic2, you probably try adding setting the wm_class in its .desktop file A (Vic2): kostkon, as I am a noob, could you provide more guidance please? B (kostkon): Vic2, start the app then in a terminal give:  xprop | grep -i wm_class, when the cursor changes shape click on the wine app's window. that's the first step B (kostkon): Vic2, it will give you a list of values, 1 or more values B (kostkon): Vic2, did it work? what did you get A (Vic2): kostkon the cursor never changed ... I hovered the mouse over the icon and the mouse pointer changed to a cross/bullseye.  Clicked the icon .. there was no output of any kind. B (kostkon): Vic2, click on the app's window not icon. window A (Vic2): kostkon, perhaps I should close all the instances, and then start them up from scratch? A (Vic2): kostkon, ahh ok. B (kostkon): Vic2, just start one, and click on it A (Vic2): kostkon is an already running one sufficient? or do I need to actually close one and then restart it?",A (Vic2): kostkon the cursor never changed ... I hovered the mouse over the icon and the mouse pointer changed to a cross/bullseye.  Clicked the icon .. there was no output of any kind.,1
27.155,2,"A (ptnecniv): hi, i installed the nvidia proprietary drivers on my laptop (ubuntu 14.04, GTX760M), and it now boots to a black screen. what should i do? B (joelio): ptnecniv: why did you do that and not just use the ubuntu provided versions? nvidia-current A (ptnecniv): joelio: it's my understanding you get better performance with them than the default nouveau drivers B (joelio): ptnecniv: you're wrong, nouveau are open source B (joelio): nvidia-current *is* proprietry B (joelio): but via dkms... therefore the 'debian' way A (ptnecniv): joelio: what does open source have to do with the driver performance B (joelio): no, you're misunderstanding",A (ptnecniv): joelio: it's my understanding you get better performance with them than the default nouveau drivers,0
37.20,19,"B (ZykoticK9): ridin, looks like you have a broken package.  try running ""sudo apt-get -f install"" and see if it helps. A (ridin): ZykoticK9, just sudo apt-get -f install? B (ZykoticK9): ridin, yup ""sudo apt-get -f install"" A (ridin): ZykoticK9: http://pastebin.com/MTSDm5zL B (ZykoticK9): ridin, doesn't show any broken packages!  try ""sudo apt-get install indicator-sound"" again A (ridin): ZykoticK9: indicator-applet is already the newest version. B (ZykoticK9): ridin, indicator-applet or indicator-sound? A (ridin): ZykoticK9, the sound icon that comes with indicator applet B (ZykoticK9): ridin, i thought you said indicator-sound wasn't installed on your system. B (ZykoticK9): ridin, ""apt-cache policy indicator-sound"" should show an installed version A (ridin): ZykoticK9, i said the sound-icon wasn't appearing when i added the indicator applet",A (ridin): ZykoticK9: indicator-applet is already the newest version.,1
58.2,9,"A (apb1963): UUID=????????   /media/home    ext3          defaults       0       2 A (apb1963): notice it says ""(location, eg sda5)"" but has ""/media/home"" A (apb1963): so it's referencing a device in the example... but a mount point in the ""live"" actual line A (apb1963): I guess the UUID serves as the device... so the line is right.... but the comment isn't exactly clear.  Yes? B (philinux): apb1963;~ my take is that in the example the user created a new partition sda5 A (apb1963): philinux: right... like I have /dev/sda1 for my new partition A (apb1963): philinux: but the blkid specifies the device... not ""sda5"". B (philinux): apb1963;~ so the uuid refers to sdaX mounted temprarily as /media/home A (apb1963): philinux: right... but, there's no need to mention sdaX since the UUID is the device.  This is what's confusing to me.  sdaX doesn't actually factor in at all...... yes? B (philinux): apb1963;~ which then becomes the new /home B (philinux): apb1963;~ it's in a commented line as an aid memoir to which sda is being used",A (apb1963): philinux: right... like I have /dev/sda1 for my new partition,1
30.53,6,"B (kostkon): Eraldo, did you try to set it in your sound prefs? A (Eraldo): kostkon: yeah I did try out all the settings but I either got some sort of signal coupled with strange sound output or okay sound output with no capture at all A (Eraldo): kostkon: maybe you could help me find the right settings B (kostkon): Eraldo, eh, what options do you have available in the input tab? B (kostkon): Eraldo, select the appropriate device and connector for example A (Eraldo): kostkon: depends on what profile I chose B (kostkon): Eraldo, then, did oyu try all the possible combos? A (Eraldo): kostkon: I did try out both Microphone 1 and 2 in the Input tab but get no signal ...it did work in the previous Ubuntu version however B (kostkon): Eraldo, another thing you could try is to check your hardware volume levels. try installing gnome-alsamixer, for example B (kostkon): Eraldo, then, definitely, you need to check the levels of your inputs in gnome-alsamixer A (Eraldo): kostkon: will that possibly conflict with PulseAudio?",A (Eraldo): kostkon: depends on what profile I chose,0
77.1,29,"B (kjele_): ge_ro: Done it? A (ge_ro): kjele_: sry, how can i delete them all at once? B (kjele_): ge_ro: ""sudo -rf /var/lib/dpkg/info/texlive-latex-extra-doc*"" B (kjele_): ge_ro: That command will delete it all B (kjele_): ge_ro: See the * star? A (ge_ro): kjele_: yes but i dont get it, i allways get the help message of rf^^ B (kjele_): ge_ro: What you mean? A (ge_ro): sry A (ge_ro): kjele_: sry my fault A (ge_ro): kjele_: its done A (ge_ro): kjele_: but shouldn't i delete the base-files too?","A (ge_ro): kjele_: yes but i dont get it, i allways get the help message of rf^^",1
70.2,24,"B (gmzlj): that should get you your wallpaper B (gmzlj): if it does, change set to get A (tanath): gmzlj, i keep getting usage errors with gsettings. even with that B (gmzlj): tanath: what errors A (tanath): gmzlj, having trouble figuring out what it wants B (gmzlj): whats the error B (gmzlj): exact message A (tanath): gmzlj, keeps giving the usage syntax A (tanath): gmzlj, trying to follow it, but nothing is working B (gmzlj): exact error A (tanath): gmzlj, try 'gsettings hoobajoo' and you'll see it",B (gmzlj): whats the error,1
86.1,43,"A (varaindemian): 15:38:00 A (varaindemian): how can I see this? B (TJ-): varaindemian: right, so that kern.log you sent at 15:30 last entry was 15:15 - and I'd have expected other messages in kern.log that were'nt there A (varaindemian): TJ-: I can send you again that log A (varaindemian): What was the command? A (varaindemian): This time I only have irssi opened and chromium with couple of tabs B (TJ-): varaindemian: I don't need it again, we can investigate in other places. B (TJ-): varaindemian: one message I noted but am not sure if it means anything is ""thinkpad_acpi: EC reports that Thermal Table has changed"" A (varaindemian): TJ-: Never opened this laptop A (varaindemian): TJ-: It has 2 years I guess and I didn't use it as a daily driver B (TJ-): varaindemian: in English that means: ""the Advanced Configuration and Power Interface, Embedded Controoller, reports that the temperature table has changed"" - ""table"" sounds like a list of where to read temperatures from",A (varaindemian): This time I only have irssi opened and chromium with couple of tabs,0
37.41,7,"B (bekks): They work out of the box. A (larebeck): bekks, the one in the software center is old B (bekks): CUPS, not CPUS - ok :) B (bekks): larebeck: Why do you need a newer one, particularly? A (larebeck): the one in the software center is 1.7.2 ish, bekks  the latest is 2.0.2 B (bekks): larebeck: Why do you need a newer one, particularly? A (larebeck): bekks, I have a Lexmark Previal Pro705 that isn't working B (bekks): larebeck: And is it working with the newer one? A (larebeck): bekks, that is why I'm trying to install the latest CUPS B (bekks): larebeck: Do you know that it is working with a newer version, or is that just a wild guess? :) A (larebeck): bekks, wild guess at this point","B (bekks): larebeck: Why do you need a newer one, particularly?",1
47.2,10,"B (kostkon): foul_owl, try: killall totem A (foul_owl): kostkon: no process found. same for mplayer and gmplayer A (foul_owl): kostkon: let me send you a screen shot B (kostkon): foul_owl, ok A (foul_owl): kostkon: http://img197.imageshack.us/img197/2120/pulse2.png B (kostkon): foul_owl, let's see B (kostkon): foul_owl, hmm, really strange A (foul_owl): kostkon: isn't that weird? B (kostkon): foul_owl, yeah. but, did you reboot? A (foul_owl): kostkon: i think rebooting will fix the problem temporarily, but eventually pulse audio is gonna start hogging all the cpu again. I at least want to solve the pulseaudio bug B (kostkon): foul_owl, ah, ok","B (kostkon): foul_owl, let's see",0
77.3,41,B (alex88): it's another route A (Eagleman): the source should be 192.168.100.10 B (alex88): -A POSTROUTING -i eth0.10 -J SNAT --to-source 192.168.100.10 B (alex88): try that A (Eagleman): alex88: wont that change everything incoming from the eth0.10 interface and rewrite the source to 100.10 ? B (alex88): yup B (alex88): Eagleman: oh true B (alex88): Eagleman: also use A (Eagleman): alex88: then everything else will stop working B (alex88): mmhh B (alex88): use -o windows_net_interface,B (alex88): yup,0
7.14036,0,"A (dikiaap): I will remove abiword from Lubuntu, but suggested to remove lubuntu-desktop too A (dikiaap): How can I remove that? B (tomreyn): dikiaap: lubuntu-desktop depends on abiword B (tomreyn): the package ""lubuntu-desktop"" is really just meant to help you with installing all that is considered to be part of the lubuntu desktop. and abiword is considered part of that. however, removing either won't break your desktop. A (dikiaap): tomreyn: yes, I don't use abiword. A (dikiaap): I'll try","A (dikiaap): I will remove abiword from Lubuntu, but suggested to remove lubuntu-desktop too",0
56.2,28,"A (iratsu): caonex: what do you mean? A (iratsu): caonex: ? B (caonex): iratsu, when it says broadcasting whenever you use network-admin B (caonex): iratsu, that may be when is trying to obtain an ip address B (caonex): iratsu, without broadcast you need to assign a static ip A (iratsu): caonex: well when i run start-pppoe, it says ""Warning: Interface eth0 still in Broadcast mode"" B (caonex): iratsu, do this first ""ifdown eth0"", then do it B (caonex): iratsu, let us see what happens A (iratsu): caonex: well i can't do it right now. I'm actually helping a friend do this because he can't access internet... for obvious reasons A (iratsu): caonex: but it apparently needs eth0 to be up for some reason B (caonex): iratsu, ok good call, then","A (iratsu): caonex: well when i run start-pppoe, it says ""Warning: Interface eth0 still in Broadcast mode""",0
60.3,7,"B (chili555): linduxed, after you modprobed it, did an interface eth0 show up in ifconfig? A (linduxed): chili555: nope A (linduxed): chili555: i've only got wlan0 and lo B (chili555): linduxed, then its probably the wrong driver. atl1xx are a bit twitchy anyway. when you run lspci -nn check the pci.id. something like 123e:456a and lets google it A (linduxed): chili555: the problem is that it doesn't even show up on lspci A (linduxed): chili555: i had it at least showing up in jaunty A (linduxed): chili555: in karmic i can't even see it B (chili555): linduxed, any chance its an internal card attached to a usb bus? does it show up in lsusb? A (linduxed): chili555: http://nopaste.linux-dev.org/?7122 B (chili555): linduxed, you are right. it is missing! and how about lsusb? A (linduxed): chili555: http://nopaste.linux-dev.org/?7123",A (linduxed): chili555: i had it at least showing up in jaunty,0
77.1,5,"A (ge_ro): hi, i've just updated to 10.04, but the installation process interupted, so now i ve got a running system (I'm happy its still running) but also 9 defect pakages whitch have to be repaired anyway. when i run ""apt-get install -f"" i get the system message ""Errors were encountered while processing: texlive-latex-base-doc E: Sub-process /usr/bin/dpkg returned an error code (1)"" B (kjele_): ge_ro: Can you remove the package? A (ge_ro): kjele_: Unmet dependencies. Try 'apt-get-f install' with no packages (or specify a solution). B (kjele_): ge_ro: I mean to remove the packages not install them A (ge_ro): kjele_: you mean apt-get remove packet?! B (kjele_): ge_ro: yes A (ge_ro): kjele_: this is what i did, and this message appears B (kjele_): ge_ro: You able to remove texlive-latex-base ? A (ge_ro): kjele_: no its defect, when i try to remove, reinstall or what ever i do, this error appears B (kjele_): ge_ro: Ok which version is installed? B (kjele_): ge_ro: Just use synaptic and search for textlive and look if you find any package which has not upgraded to 2009",B (kjele_): ge_ro: yes,1
70.2,41,"A (tanath): gmzlj, i'm trying to set, not get B (gmzlj): try get first B (gmzlj): it will tell you if your on the right path B (gmzlj): do you get the path of your current wallpaper? B (gmzlj): if yes, we can worry about setting it A (tanath): gmzlj, ok, i had tried to use that line only changing 'get' to 'set' and 'picture-uri' to the image path... B (gmzlj): no B (gmzlj): picture-uri is the key B (gmzlj): tanath: if you want help A (tanath): gmzlj, if i put that it gives me a path B (gmzlj): good","A (tanath): gmzlj, ok, i had tried to use that line only changing 'get' to 'set' and 'picture-uri' to the image path...",1
70.2,60,"A (tanath): gmzlj, ty, lol B (gmzlj): tanath: np A (tanath): gmzlj, uh... hm. now i can apparently set the value, but i get a black screen instead of the wallpaper A (tanath): gmzlj, tried with and without quotes... B (gmzlj): tanath: you need uri style sntax, eg file:///home/tanath/Pictures/ (note the 3 / in file:///) A (tanath): darnit A (tanath): ty B (gmzlj): np A (tanath): gmzlj, don't suppose you can get it to accept regular paths? A (tanath): gmzlj, would be really helpful for my script B (gmzlj): tanath: its simple, just prefix ""file://"" before any absolute path, and you've got a valid uri",A (tanath): darnit,0
76.2,7,"B (teward): MrPuppet69: because that's 'encrypted' - to actually USE the key you have to decrypt B (teward): and then you need the password A (MrPuppet69): <teward> No, I mean the id_rsa file which contains the private key. A (MrPuppet69): Can't someone just copy paste they key and use it? B (teward): MrPuppet69: same concept RSAPrivKeyFile is a placeholder not the real filename B (teward): MrPuppet69: do you see an Proc-Type: field in there, and it says ENCRYPTED ? B (teward): in the output A (MrPuppet69): Teward, yeah it says encrypted. B (teward): MrPuppet69: then it won't help them if they don't have the password. A (MrPuppet69): By the way, how do I respond to you directly? Which command do I use? Sorry, newbie here. B (teward): MrPuppet69: if there were no password on the key, i'd be worried.","B (teward): MrPuppet69: do you see an Proc-Type: field in there, and it says ENCRYPTED ?",0
96.1,20,"B (stdin): gvsa123: nope, same thing just different terms A (gvsa123): stdin: so the owner in chown, is actually the user? and the group in chgrp is the same groups found in manage groups? B (stdin): gvsa123: yeah A (gvsa123): stdin: i mean the users in settings A (gvsa123): stdin: i see B (stdin): gvsa123: check what the group name is for the home directories of the users, if it's different to your group add yourself to it. if not, then you can just ""sudo chmod 700 ~/"" which makes the owner the only one who can access your home dir (except for root) A (gvsa123): stdin: ok... i'll try to sink this is first.. A (gvsa123): stdin: all other /home/XXX belong to my group... i believe the permissions is drwxr-xr-x B (stdin): gvsa123: then you should have read access to them already A (gvsa123): stdin: i also want write B (stdin): gvsa123: ""sudo chmod g+w /home/<username>"" for each user","B (stdin): gvsa123: check what the group name is for the home directories of the users, if it's different to your group add yourself to it. if not, then you can just ""sudo chmod 700 ~/"" which makes the owner the only one who can access your home dir (except for root)",0
16.1156,10,"A (bung): i bet i have some www/ folder that is set up for it B (hitsujiTMO): bung: i guess you could use find to find files/folders owned by that group A (bung): its coming back to me now A (bung): im pretty sure it was a group i made for website users, probably during some nginx setup tutorial A (bung): thanks for your help B (hitsujiTMO): bung: try find / -group www-pub A (bung): how can i dump that into a file again? >> search.txt ? B (hitsujiTMO): bung > is to write   >> is to append A (bung): yep confirmed all my results are in the /srv/www/ folder A (bung): and that folder has ownership by the www-pub group A (bung): good now i can add a few web admins safely",B (hitsujiTMO): bung: try find / -group www-pub,0
79.1,66,"B (whoever): guest will never work in this there is more you need to do for it to work A (lvleph): ok whoever B (whoever): lvleph: so remove the guest ok, guest only entries for eadh share ,  and add a list of users , that will allow  the user acces to the directory A (lvleph): I don't have guest in global whoever A (lvleph): I want guest in each share though whoever B (whoever): lvleph: but you have guest account = root A (lvleph): without the guest I will have to use credentials whoever A (lvleph): doesn't guest account = root assign ownership for the guests? B (whoever): OvermindDL1: you have it set wrong , hold on, ill get you the correct settings A (lvleph): it defines access priveleges according to the samba man whoever B (whoever): lvleph: you need to change security to user  , share will not work , it has been deprecated a while",B (whoever): lvleph: but you have guest account = root,1
6.19037,3,"A (IhrFussel): htop adds a ! at the end of my uptime ""117 days(!)"" ... is it bad to run the machine that long without rebooting? B (akik): IhrFussel: no. is it misbehaving? A (IhrFussel): akik, no I was just wondering why htop adds the exclamation mark there^^ B (akik): IhrFussel: it's a sign to say the machine's uptime is more than 100 days B (akik): https://sourceforge.net/p/htop/mailman/htop-general/?viewmonth=200707 A (IhrFussel): akik, alright thanks :)",B (akik): IhrFussel: it's a sign to say the machine's uptime is more than 100 days,0
21.205,10,"A (obadeh): I don't think so A (obadeh): as in I just installed jaunty and didn't bother with the firewall B (n8tuser): obadeh -> if you had, that file can be tracked to show  every packet count.. A (obadeh): n8tuser, is there a way to enable it? B (n8tuser): obadeh -> enable your firewall rules A (obadeh): n8tuser, I don't know if that would help A (obadeh): n8tuser, it's almost like there is some kind of wireless noise that occurs every two mins B (n8tuser): obadeh -> all am trying to show you is to prove  that traffic really frozed? A (obadeh): n8tuser, oh okay I play quake live and the connection regularly hangs for a sec A (obadeh): n8tuser, doing a ping shows the same thing, it goes from 65ms to 1500, then 300, then back to 65 A (obadeh): every like, 100 packets","A (obadeh): n8tuser, I don't know if that would help",0
92.1,50,A (mohanohi): Slydder : huh? A (mohanohi): Slydder : oh god! B (Slydder): mohanohi: what does apt-get -f install do now? A (mohanohi): Slydder : http://pastebin.com/TXEWSnw0 B (Slydder): mohanohi: can you post the contents of /var/lib/dpkg/info/desktop-file-utils.postinst A (mohanohi): Slydder : http://pastebin.com/upYCD7yK B (Slydder): mohanohi: comment out line 4 and do apt-get -f install B (Slydder): mohanohi: sorry. line 6 and 8 A (mohanohi): Slydder : if & fi line right? B (Slydder): correctg B (Slydder): correct,A (mohanohi): Slydder : http://pastebin.com/upYCD7yK,0
63.5,48,"B (fosslinux): each one seperatley A (brendan|znc): it isnt even respnding thats the thing haha B (fosslinux): oof B (fosslinux): well at some point can you do that pl0x it will make debugging a hellt0n easier A (brendan|znc): rebooting and will tell it to check for defects A (brendan|znc): its probing B (fosslinux): kk B (fosslinux): if it fails and says there are defects, take the usb back to the shops and tell them it's broken and you want a replacement A (brendan|znc): lol dual screen bootup screen unlike windows B (fosslinux): wat B (fosslinux): oh i know wat you mean",A (brendan|znc): its probing,0
50.7,9,"A (dmlinux): schizoid yeah and its a Microsoft bluetooth mouse, so there is absolutley NO support for it A (dmlinux): schizoid this sucks :P B (schizoid): dmlinux: no blue tooth is just a bit hard to get going, is there a bluetooth how to on the forums? A (dmlinux): schizoid yes but it doesnt work B (schizoid): dmlinux: hmm can you send me the link? A (dmlinux): http://ubuntuforums.org/archive/index.php/t-21723.html A (dmlinux): schizoid i can make it connect, but i had to write a script and have to click it everytime i login, and type in my password B (schizoid): dmlinux: do you get mouse support when your connected? B (schizoid): dmlinux: what I mean is if you run that all by hand it works? A (dmlinux): schizoid no , i can click the left and right mouse buttons, and move around, but the scroll wheel doesnt work , and the forward and back buttons dont work B (schizoid): dmlinux: ahh thats 2 issues then",A (dmlinux): http://ubuntuforums.org/archive/index.php/t-21723.html,0
