conv_id,turn_id,sentence1,sentence2,label
17.381,5,"B (pronoy): pronoy: it should guide you to the fix x screen in bios itself B (pronoy): Nith: it should guide you to the fix x screen in bios itself A (Nith): pronoy: I would but the tty's don't work, I can only get on it in single user mode and then X wasn't listening to keyboard commands (except CTRL+ALT+BACKSPACE) B (pronoy): Nith: you just said you are able to login using tty A (Nith): pronoy: I cannot log in using tty, I have to restart into single user mode B (pronoy): Nith: oh! i see B (pronoy): Nith: so you need the gdm to start in the other mode right ?",B (pronoy): Nith: you just said you are able to login using tty,1
57.4,32,"B (Luke): sharpy: you could do that B (Luke): sharpy: i use bitstream vera B (Luke): sharpy: which has a sans A (sharpy): Luke, oh.. where can I get that? B (Luke): sharpy: there is probably a ubuntu package B (Luke): sharpy: h/o i'm looking for better solutions. you should already ahve this font - that is the problem B (Luke): sharpy: what program is it that cant find sans?","A (sharpy): Luke, oh.. where can I get that?",0
15.2019,9,"A (lmosher): gnome-terminal: Depends: gnome-terminal-data (= 2.14.2-0ubuntu1) but 2.14.2-0ubuntu2 is to be installed A (lmosher): How do I force an install regardless of dependencies? B (sethk): lmosher, unmark mark 2.14.2-0ubuntu2 B (sethk): lmosher, it probably won't let you, but it should tell you why A (lmosher): sethk, Um. Yes. It does tell me why. Here's the WHOLE error. The following packages have unmet dependencies: A (lmosher): gnome-terminal: Depends: gnome-terminal-data (= 2.14.2-0ubuntu1) but 2.14.2-0ubuntu2 is to be installed B (sethk): lmosher, when it says ""2.14.2-0ubuntu2"" is marked for installation, that has to be because something else is marked for installation and 2.4.2-0ubuntu2 is a dependency","B (sethk): lmosher, it probably won't let you, but it should tell you why",0
75.1,34,"A (SirronTM): janeppo_: do you reckon I should use recovery mode? Seems like the easiest option B (janeppo_): SirronTM, listen B (janeppo_): SirronTM, do you know about consoles ctrl+alt f1, and how to stop restart gdm /etc/init.d/gdm stop (restart) A (SirronTM): janeppo_: ah, didn't know about that one, cheers B (janeppo_): SirronTM, So what you have to do: first go to console: ctrl+alt f1. If X is running, you go back by alt f7. A (SirronTM): janeppo_: ooooooooooooo clever B (janeppo_): SirronTM, does that go ok?","A (SirronTM): janeppo_: ah, didn't know about that one, cheers",0
59.3,14,"A (Leefmc): Tonehog: Its a bit of a pain on my laptop heh, install issues for ubuntu A (Leefmc): Tonehog: No CD Drive A (Leefmc): Tonehog: And i know you dont need the drive, it can all be done via console, but still. :) B (Tonehog): Leefmc: I'm not sure what kind of problems you're having. Are you having issues with playing audio files, or audio from CD? A (Leefmc): Tonehog: Nono, im just saying i dont feel like tinkering with big distro stuff (like the desktop) at the moment, because a clean install (if needed) is not easy. So i'd rather just leave my system as is for now heh A (Leefmc): Tonehog: Eventually i need to format, so i can partition /home B (Tonehog): Leefmc: what issues are you having with amarok?","B (Tonehog): Leefmc: I'm not sure what kind of problems you're having. Are you having issues with playing audio files, or audio from CD?",1
32.70,2,"A (Guest12551): Can someone help me out with this? My USB drive is coming up as read only and I have no idea how to change it. B (EriC^^): Guest12551: type ""mount | nc termbin.com 9999"" A (Guest12551): http://termbin.com/i2y7 B (EriC^^): Guest12551: try sudo mount -o remount,rw /media/lubuntu/5A0088742D1C775C A (Guest12551): ""mount: cannot remount /dev/sdb1 read-write, is write-protected"" B (EriC^^): Guest12551: maybe the usb has a switch on the side or something?",A (Guest12551): http://termbin.com/i2y7,0
69.1,39,"B (wabash): ? A (Yamakiri): That sounds excellent, how does one use gparted? B (wabash): Yamakiri: It may be in the magic menu for the live cd. you can also just invoke from command line. B (wabash): Yamakiri: Of course, it has the potential to ruin your old system! B (wabash): Yamakiri: But it's basically a partition-magic type program. A (Yamakiri): It says root privileges are required for running gparted... A (Yamakiri): I don't know how I'd have root privilege on a live CD...","B (wabash): Yamakiri: Of course, it has the potential to ruin your old system!",0
60.5,53,B (sacarlson): sofaking88: your host is running fine.  I'm asking what is your virtualbox system route return????? A (sofaking88): sacarlson: I don't know how to check that :/ B (sacarlson): sofaking88: in a terminal run the command route B (sacarlson): sofaking88: in the virtualbox system in a terminal run the command route A (sofaking88): sacarlson: route...? then what...? B (sacarlson): sofaking88: the gatway address? B (sacarlson): sofaking88: the defaut?  default         router          0.0.0.0         UG    0      0        0 eth0  should look like this,B (sacarlson): sofaking88: in the virtualbox system in a terminal run the command route,0
64.2,46,"A (agt): sn9, yep B (sn9): agt: that could be the problem. to recover, unplug it, unload the sbp2 module, and reload the sbp2 module A (agt): sn9, OK I did a 'sudo modprobe -r sbp2' and then a 'sudo modprobe sbp2', both with iPod unplugged. then plugged it in again but no luck... B (sn9): agt: have you tried forced disk mode? A (agt): sn9, hmmm whats that B (sn9): agt: that's when you first reset by holding play/pause for 3 secs and then hold rewind and ff together for 15 secs A (agt): sn9, have done that now while the ipod is plugged in, i'm in diskmode but it says ok to disconnect",B (sn9): agt: have you tried forced disk mode?,0
56.2,22,"B (caonex): iratsu, try doing ifup eth0 A (iratsu): caonex: ifup: interface eth0 already configured B (caonex): iratsu, the broadcast on eth0 is the one to get the ip from the dhcp, is not that is broadcasting dhcp, to my understanding B (caonex): iratsu what ip? local? or wan? A (iratsu): caonex: what do you mean? A (iratsu): caonex: ? B (caonex): iratsu, when it says broadcasting whenever you use network-admin",B (caonex): iratsu what ip? local? or wan?,1
41.23,32,"A (teedeeus): should I replace eth0 with enp2s0? B (ddybing): teedeeus: Ok, my bad. B (ddybing): Yes please A (teedeeus): ddybing: I didn't get an error when I restarted the service, but DNS is still not working A (teedeeus): ddybing: I am going to do a restart of the machine B (ddybing): teedeeus: Yes, please try that. B (ddybing): teedeeus: You may benefit from this question? http://goo.gl/huqd9z","A (teedeeus): ddybing: I didn't get an error when I restarted the service, but DNS is still not working",0
64.1,28,"B (r2d2): douye,  cool A (douye): r2d2: it was mplayer -aid 0 /home/douye/Bureaublad/BSVCD.BIN    and it will work :) A (douye): r2d2: now time to watch the movie! :P B (r2d2): ;) B (r2d2): douye,  wish someone would pay attention to my problem :( A (douye): r2d2: which is ? B (r2d2): screen res",B (r2d2): ;),0
93.1,4,"B (fadein): bleu_: what type of session are you trying to launch? A (bleu_): fadein: trying to log into the desktop B (fadein): bleu_: I know, but is it Gnome, Fluxbox, KDE, etc.? A (bleu_): fadein: what ever default is, its a fresh install B (fadein): bleu_: ubuntu, kubuntu, xubuntu? A (bleu_): fadein: ubuntu B (fadein): bleu_: depends on which flavor you installed","A (bleu_): fadein: what ever default is, its a fresh install",1
58.3,39,"A (irisk): empty B (EriC^): ok, next time when it crashes check dmesg or /var/log/syslog A (irisk): will do A (irisk): that last command ? B (EriC^): or you could try running it from a terminal and keeping it open so it might say why it crashed A (irisk): dmesg | grep nm-applet |& curl -F ""sprunge=<-"" sprunge.u ? B (EriC^): irisk: just type dmesg alone and take a look at it",A (irisk): that last command ?,1
78.2,47,"A (tincan): bre: it changes the the numbers under %CPU A (tincan): bre: and the ones you mentioned B (bre): tincan: Can you give an example number before and also what it is changed to by e? B (bre): tincan: each time time you press e the whole output will update. The important thing is the memory units. Do the VIRT, RES and SHR columns not change units when you press e? A (tincan): bre: compiz is 4.0, i press e it changes to 5.4, i press e again it changes to 5.3, 5.3, 3.6, etc. if i hold e, it changes between roughly those values very very quickly B (bre): tincan: that is just a normal refresh / update. The VIRT, RES and SHR columns don't change units though when you press e? A (tincan): bre: they change too","B (bre): tincan: each time time you press e the whole output will update. The important thing is the memory units. Do the VIRT, RES and SHR columns not change units when you press e?",1
79.2,59,"A (fortuneHuntr): k1l, i apologize, but i think i was providing you incorrect information B (k1l): when that is done run a ""sudo apt-get update&&sudo apt-get dist-uprade"" to get the latest packages from 14.04. A (fortuneHuntr): k1l, i did start do-release-upgrade -d before I ctrl-c'd it - i saw this as a suggested solution for my problem before i came here A (fortuneHuntr): k1l, i am on trusty, but my kernel is 3.11 B (k1l): fortuneHuntr: your system is a mess. see my last advices to get that to a proper state again A (fortuneHuntr): k1l, my sources.list is correct (no utopic, all trusty) and the rest of what i sent you is valid B (k1l): fortuneHuntr: ""sudo apt-get update &&sudo apt-get dist-upgrade""","A (fortuneHuntr): k1l, i am on trusty, but my kernel is 3.11",1
50.9,16,"B (sethk): warpzero, that's what it doesn't do.  what does it do? A (warpzero): sethk, starts gconfd, dbus, and ssh-agent B (sethk): warpzero, ok, good, but what do you see on the screen? A (warpzero): sethk, logs about 5 lines ending with gconfd's config loading stuff user.log A (warpzero): sethk, just brown, movable pointer B (sethk): warpzero, ok, and then? A (warpzero): sethk, and then... nothing","A (warpzero): sethk, logs about 5 lines ending with gconfd's config loading stuff user.log",0
61.5,37,"B (akik): xpertwinner: and you just need to add ,sb=32768 to the other options that are already there A (xpertwinner): akik: output of dumpe2fs:Attempt to read block from filesystem resulted in short read while trying to open /dev/sdb5 B (akik): xpertwinner: ok maybe you need to use mke2fs -n then A (xpertwinner): akik: I am a bit lost about the using fstab, how do I use it? this is the content http://pastebin.com/9C2M1TrJ A (xpertwinner): akik: I have tried to use some other alternative superblock numbers but I got the same error B (akik): xpertwinner: ok maybe there's something that fsck can't fix. sorry i don't know what would fix it B (akik): xpertwinner: fstab is just used to mount file systems automatically","A (xpertwinner): akik: I am a bit lost about the using fstab, how do I use it? this is the content http://pastebin.com/9C2M1TrJ",1
60.1,19,A (Plecebo): DasEi: ok its booting up now B (DasEi): Plecebo: how many drives has the pc ? A (Plecebo): DasEi: from the 15 on the live cd is where I did the find /boot/grub/stage1 stuff before A (Plecebo): DasEi: it has 4 drives A (Plecebo): DasEi: sdc is where the / partition is A (Plecebo): DasEi: ok in the live environment on 15 B (DasEi): Plecebo: more then one linux on it ?,A (Plecebo): DasEi: it has 4 drives,0
63.5,6,B (fosslinux): freenode does some weird things sometimes A (brendan|znc): answers man A (brendan|znc): did anyone reply? B (fosslinux): what B (fosslinux): reply where A (brendan|znc): here B (fosslinux): no,B (fosslinux): what,1
67.2,39,"B (cablegunmaster): Dang , need to get awake. A (kanupatar): I cannot see ~/.ssh/id_rsa.pub B (cablegunmaster): kanupatar get me a log of your terminal of what happened. what steps you took. because this log codepad.org doessnt tell me anything. B (cablegunmaster): I am missing something of your picture aka can't look inside your head. A (kanupatar): cablegunmaster: I go the similar output as in the pastebin B (cablegunmaster): ah B (cablegunmaster): that is better :p",B (cablegunmaster): I am missing something of your picture aka can't look inside your head.,0
72.1,1,"A (geekbri): For some reason when i set my JAVA_HOME in .bashrc and then log out and then in again, it is not being set..  Anybody have any idea why that might be happening? B (jrib): geekbri: how did you set it?  How are you determining it's not being set?  Why are you using .bashrc? A (geekbri): jrib: It's being set for one user and not the other (other users home DIR is non standard).  I set it by adding JAVA_HOME=$( dirname $( dirname $( readlink -e /usr/bin/java ) ) ) to my .bashrc. B (jrib): geekbri: How are you determining it's not being set?  Why are you using .bashrc? A (geekbri): jrib: I'm doing echo $JAVA_HOME.  I'm using .bashrc because thats where I thought you put env variables you wanted set for a user",B (jrib): geekbri: how did you set it?  How are you determining it's not being set?  Why are you using .bashrc?,0
57.4,4,"B (Luke): sharpy: search restricted formats on the wiki... there is a guide A (sharpy): Luke, wiki? i am sorry could u point me to the website? B (Luke): sharpy: www.ubuntu.com A (sharpy): Luke, i meant relative to installing a Sans font. A (sharpy): Luke, its ok.. i'll peruse there. Hopefully it will be self-evident. B (Luke): sharpy: you go to the wiki on www.ubuntu.com and search ""restricted formats"" and there will be a page called that. then on that page you search ""sun java"" A (sharpy): Luke, oh..so Sans font is part of sun java?","A (sharpy): Luke, i meant relative to installing a Sans font.",1
50.7,6,"B (schizoid): dmlinux: hmmm thats going to be tough one A (dmlinux): schizoid yeah and its a Microsoft bluetooth mouse, so there is absolutley NO support for it A (dmlinux): schizoid this sucks :P B (schizoid): dmlinux: no blue tooth is just a bit hard to get going, is there a bluetooth how to on the forums? A (dmlinux): schizoid yes but it doesnt work B (schizoid): dmlinux: hmm can you send me the link? A (dmlinux): http://ubuntuforums.org/archive/index.php/t-21723.html","B (schizoid): dmlinux: no blue tooth is just a bit hard to get going, is there a bluetooth how to on the forums?",0
64.2,49,"B (sn9): agt: have you tried forced disk mode? A (agt): sn9, hmmm whats that B (sn9): agt: that's when you first reset by holding play/pause for 3 secs and then hold rewind and ff together for 15 secs A (agt): sn9, have done that now while the ipod is plugged in, i'm in diskmode but it says ok to disconnect B (sn9): agt: now try unloading and reloading sbp2 A (agt): sn9, no good - unplugged ipod, unloaded and reloaded, and plugged in, no recognition :| B (sn9): agt: is it still in disk mode?","A (agt): sn9, have done that now while the ipod is plugged in, i'm in diskmode but it says ok to disconnect",0
9.334,1,"A (brainiac8008): hi, i have ubuntu dapper and want to do a clean install of feisty using the live cd (I want to put feisty in my current ext3 partition and format ext3).  When the installation process comes to the part about partitioning, (Erase hard disk, automatic, or manual), should I choose manual and if so, will there be a way to format ext3 and will it allow me to put feisty in my current ext3 partition without making a new B (Pelo): brainiac8008, # you got  cut off B (Pelo): brainiac8008,   ext3 is the default format for ubuntu instalation's A (brainiac8008): pelo, i know that, but what do you mean I got cut off?  everything looks like it's there to me B (Pelo): brainiac8008,   "" on without making a ne""","B (Pelo): brainiac8008, # you got  cut off",1
92.2,36,"A (rabbi1): jrib: http://pastebin.ubuntu.com/969478/ ------ sources.list.save B (jrib): rabbi1: B (jrib): rabbi1: wait, why sources.list.save?  And not sources.list? B (jrib): rabbi1: never mind, I got confused.  I see you pasted both now A (rabbi1): jrib: had both, so thought both and sent B (jrib): rabbi1: he joys of having a small terminal window ;) B (jrib): the","B (jrib): rabbi1: never mind, I got confused.  I see you pasted both now",0
96.1,9,"A (gvsa123): stdin: you mean that i belong to the admin group? B (stdin): gvsa123: no, so you can edit the groups, you need to add their group to your list of groups A (gvsa123): stdin: hmmm... let me absorb that a sec :) A (gvsa123): stdin: i should make myself part of their group? but they don't have a group... their main group is me basically... but their names arent' ticked in mange groups B (stdin): gvsa123: normally when you add a user they get the primary group name that's the same as their username A (gvsa123): stdin: i noticed that from previous installations... but adding them didn't create a group that has their name A (gvsa123): stdin: what is the difference between owners and groups anyway?",A (gvsa123): stdin: i should make myself part of their group? but they don't have a group... their main group is me basically... but their names arent' ticked in mange groups,0
57.1,27,"B (daklan): Bogus8: i see ""sda"" is listed as a 500GB drive A (Bogus8): really?! A (Bogus8): hmm B (daklan): Bogus8: # B (daklan): [   18.085954] sd 0:0:0:0: [sda] 976773168 512-byte hardware sectors (500108 MB) A (Bogus8): daklan: you are right... why the hell didn't I have an SDA before?! B (daklan): Bogus8: :)",B (daklan): Bogus8: #,0
30.139,13,"B (StR34k): zandaa, I think it was '+' & '-' that changed channels A (zandaa): StR34k, that's volume B (StR34k): zandaa, if you right click you should get a menu A (zandaa): StR34k, found it... video input think B (StR34k): zandaa, :) A (zandaa): StR34k, video input froze O_O B (StR34k): zandaa, =/","A (zandaa): StR34k, found it... video input think",0
79.1,67,"A (lvleph): I don't have guest in global whoever A (lvleph): I want guest in each share though whoever B (whoever): lvleph: but you have guest account = root A (lvleph): without the guest I will have to use credentials whoever A (lvleph): doesn't guest account = root assign ownership for the guests? B (whoever): OvermindDL1: you have it set wrong , hold on, ill get you the correct settings A (lvleph): it defines access priveleges according to the samba man whoever",A (lvleph): without the guest I will have to use credentials whoever,1
50.9,11,"B (sethk): warpzero, no B (sethk): warpzero, not at all. B (sethk): warpzero, what happens when you try to log in with gnome? A (warpzero): sethk, never shows the loading splash B (sethk): warpzero, people ask that question frequently and the problem is they are using the wrong password.  I have no way of knowing whether that makes sense for you are not, so I ask. B (sethk): warpzero, that's what it doesn't do.  what does it do? A (warpzero): sethk, starts gconfd, dbus, and ssh-agent","A (warpzero): sethk, never shows the loading splash",1
60.1,15,"B (DasEi): Plecebo: can you boot the 15'' in live to do some checks ? A (Plecebo): DasEi: I can, give me a second to boot back into the live cd A (Plecebo): DasEi: how would I boot the 15? B (DasEi): Plecebo: just boot the broken machine (Icalled it 15'') into live cd A (Plecebo): DasEi: ok its booting up now B (DasEi): Plecebo: how many drives has the pc ? A (Plecebo): DasEi: from the 15 on the live cd is where I did the find /boot/grub/stage1 stuff before",B (DasEi): Plecebo: just boot the broken machine (Icalled it 15'') into live cd,0
74.1,2,"A (jonii3): I installed ubuntu last night , and I love it.  my wireless worked perfect, but when I booted up this morning, it can't find my wireless B (b3rz3rk3r): jonii3, what do u mean you cant find it? A (jonii3): yes A (jonii3): sorry A (jonii3): when I click on the applet, there is no listing of my wireless card A (jonii3): however, it does see my bluetooth, which is part of the same card",A (jonii3): yes,0
30.120,12,"B (tychotithonus): and it sounds like you're doing inbound NAT. is it possible that you're listening on a non-standard port, and the router is translating it for you? A (ben-nabiy): tychotithonus, the actual ssh is on standard ports, the router is doing NAT and taking nonstandard ports and translating A (ben-nabiy): but on the lan, no need for non standard ports B (tychotithonus): ok, that makes sense B (tychotithonus): just trying to rule things out B (tychotithonus): so are you using ufw, or anything else that would acl/filter based on source IP (like tcpwrappers/hosts.allow)? A (ben-nabiy): tychotithonus, yup. Understood. I am too","B (tychotithonus): ok, that makes sense",0
73.2,61,B (dakotawulfy): well should not change on u B (dakotawulfy): if it at n it should not switch to g A (aaas): dakotawulfy ok but say now i go to a different ocmputer B (dakotawulfy): if your connected A (aaas): and it says <54 A (aaas): what do you say? A (aaas): g or n?,B (dakotawulfy): if your connected,0
50.9,13,"B (sethk): warpzero, what happens when you try to log in with gnome? A (warpzero): sethk, never shows the loading splash B (sethk): warpzero, people ask that question frequently and the problem is they are using the wrong password.  I have no way of knowing whether that makes sense for you are not, so I ask. B (sethk): warpzero, that's what it doesn't do.  what does it do? A (warpzero): sethk, starts gconfd, dbus, and ssh-agent B (sethk): warpzero, ok, good, but what do you see on the screen? A (warpzero): sethk, logs about 5 lines ending with gconfd's config loading stuff user.log","B (sethk): warpzero, that's what it doesn't do.  what does it do?",1
31.88,29,"A (_root_): Ben64: on my local machine or on the server? B (Ben64): _root_: both A (_root_): Ben64: anyway;was my /etc/network/interfaces wrong? B (Ben64): _root_: i don't think the route stuff is necessary, but probably not bad A (_root_): Ben64: that is OVH directives;","B (Ben64): _root_: i don't think the route stuff is necessary, but probably not bad",0
65.2,37,"A (MikyMouse): oCean_, from the server? B (oCean_): MikyMouse: yes A (MikyMouse): oCean_, pinigint to 127.0.1.1 I get pong B (oCean_): MikyMouse: are you talking about more than 1 machine? A (MikyMouse): oCean_, yes, I am now in a desktop machine controling the server throught shh B (oCean_): MikyMouse: ah.. that explains A (MikyMouse): oCean_, so from the desktop machin when I try to do this: ping LinuxServer it doesn't work",B (oCean_): MikyMouse: are you talking about more than 1 machine?,1
64.2,9,"A (agt): sn9, I don't have any other firewire devices. it worked in windows yesterday. it worked in hoary, not in this new install of breezy. B (sn9): agt: does gtkpod see the ipod? A (agt): sn9,  haven't tried that. apt-getting it now A (agt): sn9,  '/media/ipod/iPod_Control/iTunes/iTunesDB' does not exist. Import aborted. A (agt): sn9,  no /media/ipod dir either B (sn9): agt: try typing: sudo modprobe sbp-2 A (agt): sn9, FATAL: Module sbp_2 not found. (!)","A (agt): sn9,  '/media/ipod/iPod_Control/iTunes/iTunesDB' does not exist. Import aborted.",0
40.33,7,"A (tritium): crimsun, yes. B (crimsun): tritium: the affected packages were updated today A (tritium): crimsun, I just did an update/upgrade.  Nothing new now. B (crimsun): 2.9.2cvs041212-0ubuntu3? A (tritium): crimsun, Yeah, installed. A (tritium): Is that what's causing the breakage? B (crimsun): possibly, though it's supposed to _correct_ it",B (crimsun): 2.9.2cvs041212-0ubuntu3?,0
57.1,20,"A (Bogus8): daklan: well, it's a software raid.. so I have 2 to the mobo and 1 to an external card and this one hooked up to that card B (daklan): Bogus8: controller driver is loaded? A (Bogus8): daklan: yeah, one of the drives on the raid is on that card B (daklan): Bogus8: does the kernel recognize your drive as an ATA device A (Bogus8): daklan: I get this:  ata1.00: ATA-8: WDC WD5000AAJS-22YFA0, 12.01C02, max UDMA/133 B (daklan): Bogus8: well, it looks like it's been recognized correctly A (Bogus8): daklan: if you care to take a gander... it's the only Western Digital 500gig drive (WD500)  http://www.pastebin.ca/1205608",B (daklan): Bogus8: does the kernel recognize your drive as an ATA device,0
73.2,45,"A (aaas): dakotawulfy or N A (aaas): with a weak signal B (dakotawulfy): aaas see if u have 150 like u said B (dakotawulfy): it has to be using  n A (aaas): dakotawulfy i cant it's a desktop across the house B (dakotawulfy): because the g does not go up that far A (aaas): dakotawulfy look i walk my laptop across the house ...it WAS 150, now it's 45... did it switch from N to G?",B (dakotawulfy): it has to be using  n,0
